,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
25,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.3198768541556969,0.17647343973455143,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
26,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.3198768541556969,0.2610397243075359,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
27,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.3198768541556969,0.06659866241038687,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
28,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.3198768541556969,0.06363805110175165,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
29,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.3198768541556969,0.4322460289791789,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
30,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.13281427100771315,0.2876541971973016,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
31,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.13281427100771315,0.32465949560535096,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
32,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.13281427100771315,0.13466772115904546,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
33,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.13281427100771315,0.12825889700319573,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
34,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.13281427100771315,0.12475185462013876,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
35,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,-0.46831454875024403,0.24124653527230744,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
36,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,-0.46831454875024403,0.278725804124263,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
37,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,-0.46831454875024403,0.1334803765488707,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
38,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,-0.46831454875024403,0.12725986329561056,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
39,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,-0.46831454875024403,0.21927224095529926,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
40,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.3840384933238404,0.27950638096268915,0.07304672729642424,0.48666666666666664,3.1143563709887356,"12,23,13","3,1,2"
41,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.3840384933238404,0.2919700584987738,0.07304672729642424,0.48666666666666664,3.1143563709887356,"12,23,13","3,1,2"
42,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.3840384933238404,0.1483590911090038,0.07304672729642424,0.48666666666666664,3.1143563709887356,"12,23,13","3,1,2"
43,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.3840384933238404,0.1143470288855919,0.07304672729642424,0.48666666666666664,3.1143563709887356,"12,23,13","3,1,2"
44,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.3840384933238404,0.16581524356903976,0.07304672729642424,0.48666666666666664,3.1143563709887356,"12,23,13","3,1,2"
45,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.9023798159785325,0.17647343973455143,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
46,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.9023798159785325,0.2610397243075359,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
47,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.9023798159785325,0.06659866241038687,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
48,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.9023798159785325,0.06363805110175165,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
49,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.9023798159785325,0.4322460289791789,0.14896995639221536,0.1386666666666667,3.537476326875757,"12,23,13","3,1,2"
50,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.5957550790834993,0.2876541971973016,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
51,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.5957550790834993,0.32465949560535096,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
52,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.5957550790834993,0.13466772115904546,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
53,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.5957550790834993,0.12825889700319573,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
54,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.5957550790834993,0.12475185462013876,0.06588068789817825,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
55,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.4467629690469576,0.24124653527230744,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
56,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.4467629690469576,0.278725804124263,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
57,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.4467629690469576,0.1334803765488707,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
58,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.4467629690469576,0.12725986329561056,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
59,sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.4467629690469576,0.21927224095529926,0.08042553863408669,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
60,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR_attention,2.4778182433833624,0.367185600589101,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
61,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention,2.4778182433833624,0.3257257962621882,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
62,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR_embedding,2.4778182433833624,0.12727500870845523,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
63,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_embedding,2.4778182433833624,0.15729134089663344,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
64,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIPtext,2.4778182433833624,0.022520752441380857,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
65,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR_attention,3.789692568323453,0.4791705294697204,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
66,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP_attention,3.789692568323453,0.277707890451748,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
67,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR_embedding,3.789692568323453,0.11014271986657637,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
