,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,num_voxels,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
20,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.13281427100771315,0.02527526463842394,0.06588068789817825,154.0,0.5133333333333333,3.1143563709887356,"12,23,13","3,1,2"
21,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR,-0.46831454875024403,0.08940492967582532,0.08042553863408669,107.66666666666667,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
22,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP,-0.46831454875024403,0.1321667441783594,0.08042553863408669,107.66666666666667,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
23,sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,-0.46831454875024403,0.04487521410230504,0.08042553863408669,107.66666666666667,0.8613333333333334,3.537476326875757,"12,23,13","3,1,2"
24,sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR,4.798225995801658,0.11005094287681727,0.11603178751888844,81.33333333333333,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
25,sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP,4.798225995801658,0.08263508653227414,0.11603178751888844,81.33333333333333,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
26,sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIPtext,4.798225995801658,0.0034594458856865157,0.11603178751888844,81.33333333333333,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
27,sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR,2.7714715322754615,0.09012402613409078,0.10905008863572009,90.66666666666667,0.5271317829457365,10.270935323627342,"12,23,13","3,1,2"
28,sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP,2.7714715322754615,0.0709794293062909,0.10905008863572009,90.66666666666667,0.5271317829457365,10.270935323627342,"12,23,13","3,1,2"
29,sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIPtext,2.7714715322754615,0.0008931187696949271,0.10905008863572009,90.66666666666667,0.5271317829457365,10.270935323627342,"12,23,13","3,1,2"
30,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR,5.689365957380059,0.11005094287681727,0.11603178751888844,81.33333333333333,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
31,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP,5.689365957380059,0.08263508653227414,0.11603178751888844,81.33333333333333,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
32,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIPtext,5.689365957380059,0.0034594458856865157,0.11603178751888844,81.33333333333333,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
33,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR,3.1199303913132557,0.09012402613409078,0.10905008863572009,90.66666666666667,0.5271317829457365,10.270935323627342,"12,23,13","3,1,2"
34,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP,3.1199303913132557,0.0709794293062909,0.10905008863572009,90.66666666666667,0.5271317829457365,10.270935323627342,"12,23,13","3,1,2"
35,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SLIPtext,3.1199303913132557,0.0008931187696949271,0.10905008863572009,90.66666666666667,0.5271317829457365,10.270935323627342,"12,23,13","3,1,2"
36,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR,1.935021737686106,0.13942211978672706,0.07595742042581244,91.0,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
