,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
0,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer1,5.689365957380059,0.0049942685846056005,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
1,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer2,5.689365957380059,0.009624831652786615,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
2,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer3,5.689365957380059,0.002070728823711916,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
3,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer4,5.689365957380059,0.0020220960196327274,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
4,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer5,5.689365957380059,0.00047828295280647853,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
5,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer6,5.689365957380059,0.002611871929083544,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
6,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer7,5.689365957380059,0.005863836025179318,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
7,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer8,5.689365957380059,0.008131313657615881,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
8,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer9,5.689365957380059,0.01078210253093914,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
9,sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention_layer10,5.689365957380059,0.005264517203284409,0.11603178751888844,0.4728682170542636,10.270935323627342,"12,23,13","3,1,2"
